dt_ms,gx,gy,gz,ax,ay,az
5.0,-3.0108514455364417,19.974739132120348,39.11002351805272,-0.38788419338157754,-0.513687946310182,-0.7657828159210444
5.0,-3.198334628257794,19.971483622390195,38.89516828196948,-0.3882954159680497,-0.5121675030099146,-0.766593101013685
5.0,-3.385691546204436,19.9680310021795,38.67944931765548,-0.3886906617467695,-0.5106402445203699,-0.7674119239177615
5.0,-3.5729148028460918,19.964381305564235,38.46287141548874,-0.38906992584614136,-0.5091062487285285,-0.7682391921973125
5.0,-3.7599970069291286,19.960534568565432,38.24543938492139,-0.38943320480326243,-0.5075655926915155,-0.7690748128246759
5.0,-3.946930772768465,19.95649082914883,38.02715805437272,-0.3897804965581583,-0.5060183526318041,-0.7699186921941377
5.0,-4.133708720539133,19.952250127224502,37.80803227112216,-0.39011180044793725,-0.5044646039327002,-0.7707707361355384
5.0,-4.32032347656757,19.947812504646475,37.58806690120143,-0.390427117200868,-0.5029044211341078,-0.7716308499278393
5.0,-4.506767673622705,19.94317800521228,37.367266829286756,-0.39072644893038155,-0.5013378779285727,-0.7724989383126437
5.0,-4.693033951206922,19.93834667466256,37.145636958590046,-0.3910097991290011,-0.499765047157604,-0.7733749055076747
5.0,-4.8791149558465055,19.933318560680597,36.9231822107503,-0.3912771726622028,-0.498186000808274,-0.7742586552202048
5.0,-5.065003341382014,19.928093712891847,36.699907525724164,-0.3915285757622099,-0.4966008100100901,-0.7751500906604342
5.0,-5.250691769258283,19.92267218286345,36.47581786167631,-0.3917640160217229,-0.4950095450321415,-0.776049114554824
5.0,-5.436172908814123,19.917054024103713,36.25091819486931,-0.3919835023875886,-0.4934122752805181,-0.7769556291593708
5.0,-5.621439437571729,19.911239292061598,36.025213519553034,-0.39218704515440983,-0.4918090692959999,-0.777869536272831
5.0,-5.806484041525813,19.90522804412617,35.79870884785392,-0.39237465595810034,-0.490199994752013,-0.7787907372498883
5.0,-5.991299415432217,19.899020339626006,35.57140920966356,-0.3925463477693857,-0.4885851184528557,-0.7797191330142653
5.0,-6.175878263096435,19.892616239828644,35.343319652526965,-0.3927021348872524,-0.48696450633218713,-0.7806546240717741
5.0,-6.360213297661636,19.886015807939977,35.11444524153062,-0.392842032932351,-0.48533822345178157,-0.7815971105233102
5.0,-6.544297241896288,19.87921910910359,34.884791059189816,-0.3929660588403496,-0.4837063340005418,-0.7825464920777825
5.0,-6.728122828481435,19.872226210400168,34.65436220533606,-0.3930742308552464,-0.4820689012937746,-0.783502668064983
5.0,-6.911682800297719,19.865037180846787,34.42316379700346,-0.3931665685226412,-0.48042598777272394,-0.7844655374483915
5.0,-7.094969910711731,19.857652091396275,34.19120096831543,-0.3932430926829651,-0.478777655004357,-0.7854349988379155
5.0,-7.277976923862214,19.850071014936475,33.95847887037048,-0.3933038254646764,-0.4771239636814083,-0.7864109505025653
5.0,-7.46069661494565,19.842294026289554,33.725002671127825,-0.39334879027742153,-0.4754649736226742,-0.7873932903830595
5.0,-7.64312177050146,19.834321202211257,33.49077755529285,-0.39337801180516074,-0.4738007437735534,-0.7883819161043669
5.0,-7.825245188696904,19.826152621390133,33.25580872420164,-0.3933915159992689,-0.4721313322068433,-0.7893767249881745
5.0,-8.00705967961125,19.817788364446777,33.02010139570575,-0.393389330071603,-0.47045679612377295,-0.7903776140652888
5.0,-8.188558065519755,19.80922851393302,32.783660804056154,-0.3933714824875464,-0.4687771918552854,-0.7913844800879659
5.0,-8.369733181176878,19.80047315433115,32.546492199787124,-0.39333800295902843,-0.4670925748635587,-0.792397219542169
5.0,-8.550577874099272,19.79152237205302,32.30860084959963,-0.3932889224375227,-0.4654029997437671,-0.7934157286597538
5.0,-8.731085004848145,19.782376255439235,32.069992036244244,-0.3932242731070229,-0.46370852022607695,-0.7944399034305837
5.0,-8.911247447311052,19.77303489475828,31.83067105840404,-0.39314408837700243,-0.46200918917787825,-0.7954696396145661
5.0,-9.091058088983214,19.763498382205608,31.590643230576774,-0.3930484028753569,-0.4603050586062493,-0.7965048327536193
5.0,-9.270509831248416,19.753766811902757,31.34991388295693,-0.39293725244133126,-0.45859617966064814,-0.7975453781835627
5.0,-9.449595589659141,19.743840279896386,31.108488361317335,-0.3928106741184349,-0.4568826026358337,-0.798591171045931
5.0,-9.628308294216284,19.73371888415736,30.866372026890375,-0.3926687061473435,-0.4551643769750101,-0.7996421062997137
5.0,-9.806640889648275,19.723402724579778,30.62357025624919,-0.3925113879587938,-0.453441551273195,-0.8006980787330173
5.0,-9.9845863356896,19.712891902979962,30.38008844118795,-0.39233876016646724,-0.45171417328080626,-0.801758982974654
5.0,-10.162137607358732,19.70218652309548,30.135931988602366,-0.3921508645598693,-0.4499822899074667,-0.8028247135056479
5.0,-10.339287695235516,19.691286690584107,29.89110632036945,-0.3919477440972019,-0.44824594722602396,-0.8038951646706696
5.0,-10.516029605737776,19.680192513022792,29.645616873227294,-0.3917294428982325,-0.44650519047678255,-0.8049702306893897
5.0,-10.692356361397517,19.668904099906594,29.399469098654205,-0.3914960062371613,-0.44476006407194607,-0.8060498056677571
5.0,-10.868261001136366,19.65742156264758,29.152668462747638,-0.39124748053548647,-0.4430106116002656,-0.8071337836091971
5.0,-11.04373658054035,19.645745014573773,28.90522044610291,-0.39098391335487037,-0.4412568758318947,-0.808222058425733
5.0,-11.218776172134012,19.63387457092798,28.65713054369144,-0.3907053533900058,-0.43949889872344394,-0.8093145239490303
5.0,-11.393372865654035,19.62181034886668,28.40840426473873,-0.3904118504614866,-0.43773672142323816,-0.8104110739413602
5.0,-11.567519768321887,19.609552467458887,28.15904713260199,-0.3901034555086796,-0.43597038427676643,-0.8115116021064884
5.0,-11.741210005116065,19.597101047684937,27.90906468464751,-0.3897802205826039,-0.43419992683233066,-0.8126160021004831
5.0,-11.914436719043422,19.584456212435313,27.65846247212774,-0.38944219883881426,-0.43242538784688234,-0.8137241675424461
5.0,-12.087193071409876,19.571618086509442,27.407246060057965,-0.38908944453029093,-0.43064680529204963,-0.8148359920251662
5.0,-12.259472242090467,19.55858679661444,27.155421027092736,-0.38872201300033804,-0.42886421636035016,-0.8159513691256942
5.0,-12.431267429798508,19.545362471363866,26.902992965401936,-0.3883399606754912,-0.4270776574715881,-0.8170701924158406
5.0,-12.602571852354187,19.53194524127649,26.64996748054671,-0.3879433450584316,-0.4252871642794297,-0.8181923554725958
5.0,-12.773378746952178,19.518335238774945,26.396350191354916,-0.3875322247209144,-0.4234927716781601,-0.8193177518884733
5.0,-12.943681370428758,19.50453259818447,26.1421467297963,-0.38710665929670435,-0.4216945138096131,-0.8204462752817757
5.0,-13.113472999527978,19.490537455731545,25.887362740857558,-0.386666709474524,-0.4198924240702733,-0.8215778193067842
5.0,-13.28274693116705,19.476349949542577,25.632003882416804,-0.38621243699101654,-0.41808653511855065,-0.8227122776638712
5.0,-13.45149648270096,19.461970219642534,25.376075825118196,-0.38574390462371716,-0.41627687888221837,-0.8238495441095386
5.0,-13.619714992186397,19.447398407953536,25.119584252245676,-0.385261176184042,-0.41446348656601834,-0.8249895124663775
5.0,-13.787395818644633,19.432634658293477,24.86253485959706,-0.3847643165102872,-0.41264638865942616,-0.8261320766329572
5.0,-13.954532342323748,19.417679116374618,24.604933355357307,-0.38425339146064547,-0.41082561494457553,-0.8272771305936334
5.0,-14.121117964959977,19.402531929802116,24.346785459971994,-0.38372846790623477,-0.4090011945043384,-0.8284245684282882
5.0,-14.287146110038174,19.387193248072585,24.088096906020123,-0.3831896137241442,-0.40717315573055907,-0.829574284321992
5.0,-14.452610223051447,19.37166322257262,23.828873438086834,-0.38263689779049304,-0.40534152633243725,-0.8307261725745941
5.0,-14.61750377175997,19.35594200657731,23.56912081263593,-0.38207038997350756,-0.40350633334506053,-0.8318801276102391
5.0,-14.781820246448751,19.3400297552487,23.30884479788197,-0.3814901611266127,-0.40166760313808025,-0.8330360439868125
5.0,-14.94555316018472,19.323926625634293,23.048051173662156,-0.38089628308153894,-0.3998253614245299,-0.8341938164053136
5.0,-15.10869604907282,19.307632776665475,22.786745731308084,-0.3802888286414472,-0.39797963326978314,-0.8353533397191574
5.0,-15.27124247251115,19.291148369155962,22.524934273516966,-0.379667871574068,-0.3961304431006478,-0.8365145089434053
5.0,-15.43318601344519,19.274473565800196,22.26262261422306,-0.3790334866048588,-0.3942778147145937,-0.8376772192639278
5.0,-15.594520278621285,19.25760853117175,21.9998165784682,-0.37838574941017616,-0.39242177128911154,-0.8388413660464954
5.0,-15.755238898838861,19.240553431721718,21.736522002272746,-0.3777247366104646,-0.3905623353911995,-0.8400068448458031
5.0,-15.915335529202014,19.22330843577704,21.472744732505806,-0.37705052576346243,-0.3886995289869762,-0.8411735514144247
5.0,-16.074803849369903,19.20587371353886,21.208490626755417,-0.3763631953574221,-0.386833373451414,-0.8423413817117018
5.0,-16.23363756380627,19.188249437080856,20.94376555319866,-0.3756628248043485,-0.3849638895781958,-0.8435102319125649
5.0,-16.39183040202807,19.17043578034752,20.67857539047102,-0.3749494944332504,-0.38309109758968374,-0.8446799984162883
5.0,-16.549376118852894,19.152432919152446,20.412926027536148,-0.3742232854834095,-0.38121501714700695,-0.8458505778551813
5.0,-16.706268494645638,19.134241031176607,20.146823363554844,-0.37348428009766405,-0.37933566736025803,-0.847021867103213
5.0,-16.862501335563916,19.115860295966602,19.880273307754255,-0.37273256131570637,-0.3774530667987983,-0.8481937632845757
5.0,-17.018068473802682,19.09729089493286,19.613281779296564,-0.3719682130673964,-0.3755672335016707,-0.8493661637821818
5.0,-17.17296376783772,19.07853301134787,19.34585470714746,-0.371191320166088,-0.37367818498811334,-0.8505389662461017
5.0,-17.327181102668032,19.059586830344376,19.077998029944652,-0.37040196830196975,-0.3717859382681752,-0.8517120686019384
5.0,-17.480714390057276,19.040452538913534,18.809717695865874,-0.3696002440354188,-0.36989050985342936,-0.8528853690591418
5.0,-17.63355756877419,19.021130325903073,18.54101966249685,-0.36878623479036654,-0.3679919157677803,-0.8540587661192631
5.0,-17.78570460483177,19.001620382015435,18.27190989669892,-0.36796002884767887,-0.3660901715583644,-0.8552321585841489
5.0,-17.937149491725563,18.98192289980589,18.002394374476562,-0.36712171533854443,-0.3641852923065381,-0.8564054455640785
5.0,-18.08788625067074,18.96203807368064,17.73247908084487,-0.3662713842378766,-0.3622772926389554,-0.8575785264858428
5.0,-18.237908930838163,18.941966099894884,17.462170009696305,-0.36540912635772543,-0.3603661867387272,-0.8587513011007644
5.0,-18.387211609589286,18.921707176550907,17.19147316366791,-0.3645350333406983,-0.35845198835666275,-0.8599236694926651
5.0,-18.53578839271003,18.901261503596096,16.92039455400777,-0.36364919765339,-0.3565347108225897,-0.8610955320857748
5.0,-18.68363341464338,18.880629282820994,16.648940200441707,-0.3627517125798218,-0.3546143670567502,-0.8622667896525876
5.0,-18.83074083872101,18.85981071785729,16.377116131039525,-0.3618426722148859,-0.3526909695812691,-0.8634373433216633
5.0,-18.97710485739373,18.838806014175812,16.10492838208108,-0.3609221714577998,-0.35076453053169476,-0.8646070945853757
5.0,-19.1227196924607,18.817615379084508,15.832382997922366,-0.359990306005564,-0.34883506166860634,-0.865775945307609
5.0,-19.267579595297534,18.796239021726393,15.559486030861217,-0.3590471723464243,-0.34690257438928485,-0.8669437977314026
5.0,-19.41167884708333,18.77467715307748,15.286243541002936,-0.3580928677533416,-0.3449670797394512,-0.8681105544865448
5.0,-19.55501175902635,18.75292998594471,15.012661596125637,-0.3571274902774614,-0.34302858842505896,-0.8692761185971163
5.0,-19.697572672588695,18.730997734963847,14.738746271545564,-0.35615113874158694,-0.341087110824148,-0.8704403934889852
5.0,-19.83935595970956,18.708880616597344,14.464503649982323,-0.3551639127336547,-0.33914265699875157,-0.871603282997252
5.0,-19.980356023027543,18.686578849132243,14.189939821423474,-0.35416591260020835,-0.33719523670685503,-0.8727646913736486
5.0,-20.120567296101594,18.664092652677972,13.915060882989629,-0.3531572394398741,-0.3352448594144049,-0.8739245232938885
5.0,-20.259984243630722,18.641422249164222,13.639872938798788,-0.35213799509683297,-0.3332915343073642,-0.8750826838649708
5.0,-20.398601361672572,18.618567862338715,13.364382099831001,-0.3511082821542912,-0.33133527030381205,-0.87623907863244
5.0,-20.53641317786066,18.59552971776503,13.088594483792566,-0.3500682039279466,-0.3293760760660853,-0.8773936135875986
5.0,-20.673414251620443,18.572308042820346,12.812516214980096,-0.34901786445944993,-0.32741396001295914,-0.8785461951746768
5.0,-20.80959917438414,18.548903066693228,12.536153424144722,-0.3479573685098614,-0.32544893033186373,-0.8796967302979579
5.0,-20.944962569804183,18.52531502038133,12.259512248355694,-0.34688682155309936,-0.3234809949911364,-0.8808451263288609
5.0,-21.07949909396547,18.501544136689162,11.982598830864422,-0.34580632976937986,-0.32151016175230324,-0.8819912911129804
5.0,-21.213203435596423,18.477590650225736,11.705419320967716,-0.34471600003864955,-0.31953643818239147,-0.8831351329770848
5.0,-21.346070316278556,18.453454797402298,11.427979873871404,-0.3436159399340053,-0.3175598316662669,-0.8842765607360739
5.0,-21.478094490654932,18.42913681642997,11.150286650553685,-0.3425062577151047,-0.3155803494189973,-0.8854154836998943
5.0,-21.609270746637204,18.404636947317407,10.872345817628235,-0.3413870623215615,-0.31359799849823466,-0.8865518116804175
5.0,-21.739593905611397,18.379955431868424,10.594163547207303,-0.34025846336632837,-0.3116127858166181,-0.8876854549982751
5.0,-21.86905882264234,18.355092513679626,10.315746016764574,-0.33912057112906396,-0.30962471815419346,-0.8888163244896592
5.0,-21.997660386676802,18.330048438137958,10.037099408998117,-0.3379734965494839,-0.3076338021708459,-0.8899443315130788
5.0,-22.12539352074522,18.30482345241835,9.758229911693025,-0.33681735122069345,-0.3056400444187455,-0.8910693879560856
5.0,-22.25225318216217,18.279417805481224,9.47914371758393,-0.335652247382501,-0.3036434513548005,-0.8921914062419551
5.0,-22.37823436272546,18.253831748070056,9.199847024217656,-0.3344782979147126,-0.30164402935311846,-0.8933102993363368
5.0,-22.503332088913794,18.228065532708904,8.920346033815362,-0.3332956163304034,-0.29964178471747144,-0.8944259807538633
5.0,-22.627541422083112,18.202119413699915,8.640646953135128,-0.3321043167691669,-0.2976367236937631,-0.8955383645647268
5.0,-22.750857458661645,18.1759936471208,8.360755993333761,-0.3309045139903409,-0.29562885248249543,-0.896647365401218
5.0,-22.873275330343432,18.14968849082234,8.080679369829166,-0.32969632336620636,-0.2936181772512326,-0.8977528984642302
5.0,-22.99479020428051,18.123204204425793,7.800423302162101,-0.3284798608751616,-0.2916047041470602,-0.8988548795297293
5.0,-23.11539728327368,18.09654104932039,7.519994013858244,-0.3272552430948671,-0.28958843930903594,-0.8999532249551878
5.0,-23.23509180596201,18.069699288660697,7.239397732289912,-0.3260225871953607,-0.2875693888806309,-0.9010478516859867
5.0,-23.35386904701069,18.042679187364058,6.958640688537681,-0.3247820109321442,-0.28554755902215967,-0.9021386772617809
5.0,-23.471724317297642,18.015481012107962,6.677729117252216,-0.3235336326392361,-0.2835229559231944,-0.9032256198228334
5.0,-23.588652964098575,17.988105031327418,6.396669256515603,-0.32227757122219175,-0.2814955858149624,-0.9043085981163157
5.0,-23.70465037127071,17.960551515212313,6.115467347703,-0.3210139461510898,-0.2794654549827261,-0.9053875315025723
5.0,-23.81971195943505,17.93282073570472,5.8341296353439756,-0.3197428774534812,-0.2774325697781391,-0.9064623399613566
5.0,-23.93383318615713,17.904912966496234,5.552662366983742,-0.31846448570730335,-0.2753969366315811,-0.907532944098031
5.0,-24.04700954612629,17.876828483025278,5.271071793044589,-0.31717889203375316,-0.2733585620644648,-0.9085992651497359
5.0,-24.15923657133366,17.848567562474358,4.989364166686971,-0.315886218090123,-0.2713174527015166,-0.9096612249915247
5.0,-24.270509831248418,17.820130483767358,4.707545743670703,-0.3145865860625938,-0.2692736152830251,-0.9107187461424687
5.0,-24.38082493299281,17.791517527566764,4.425622782215962,-0.313280118658987,-0.2672270566770582,-0.9117717517717282
5.0,-24.490177521515516,17.76272897627089,4.143601542864337,-0.3119669391014723,-0.2651777838916449,-0.9128201657045905
5.0,-24.59856327976356,17.73376511401113,3.8614882883399897,-0.3106471711192305,-0.26312580408692,-0.9138639124284782
5.0,-24.70597792885282,17.704626226649104,3.5792892834102394,-0.30932093894107127,-0.2610711245872298,-0.9149029170989242
5.0,-24.812417228236846,17.675312601773868,3.29701079474676,-0.3079883672880024,-0.2590137528931967,-0.9159371055455129
5.0,-24.91787697587438,17.645824528699062,3.0146590907861794,-0.30664958136575066,-0.25695369669373935,-0.9169664042777915
5.0,-25.02235300839513,17.616162298460075,2.732240441591067,-0.3053047068572337,-0.25489096387804805,-0.9179907404911486
5.0,-25.125841201264254,17.586326203811126,2.4497611187106143,-0.30395386991497986,-0.2528255625475118,-0.919010042072658
5.0,-25.22833746894507,17.556316539222433,2.1672273950412895,-0.3025971971534965,-0.25075750102759564,-0.9200242376068937
5.0,-25.329837765060457,17.52613360087727,1.884645544687694,-0.3012348156415837,-0.24868678787966556,-0.9210332563817084
5.0,-25.430338082552495,17.495777686669054,1.6020218428231319,-0.2998668528945951,-0.24661343191275967,-0.9220370283939823
5.0,-25.529834453840746,17.465249096198406,1.3193625655503116,-0.2984934368666412,-0.24453744219530307,-0.9230354843553359
5.0,-25.628322950978852,17.434548130770175,1.0366739897618968,-0.2971146959427369,-0.2424588280667641,-0.9240285556978122
5.0,-25.725799685809577,17.403675093390508,0.7539623930011434,-0.2957307589308899,-0.24037759914925036,-0.925016174579523
5.0,-25.822260810118312,17.372630288763826,0.4712340533226847,-0.29434175505413096,-0.23829376535904245,-0.9259982738902621
5.0,-25.917702515785056,17.3414140232898,0.1884952491527694,-0.292947813942482,-0.23620733691806264,-0.9269747872570846
5.0,-26.012121034934687,17.310026605060383,-0.09424774084983951,-0.291549065624866,-0.23411832436527844,-0.927945649049851
5.0,-26.105512640085763,17.27846834385671,-0.3769886379335329,-0.2901456405209499,-0.2320267385680355,-0.9289107943867368
5.0,-26.19787364429761,17.246739551146078,-0.6597211633930982,-0.28873766943292806,-0.22993259073332223,-0.9298701591397066
5.0,-26.289200401315906,17.21484054007887,-0.9424390387092277,-0.287325283537239,-0.22783589241896032,-0.9308236799399503
5.0,-26.37948930571668,17.18277162548545,-1.2251359856880235,-0.2859086143762165,-0.22573665554472172,-0.9317712941832883
5.0,-26.4687367930486,17.150533123873046,-1.5078057266002274,-0.2844877938496749,-0.22363489240336865,-0.9327129400355323
5.0,-26.55693933997365,17.118125353422663,-1.7904419843208677,-0.2830629542064262,-0.22153061567161572,-0.9336485564378166
5.0,-26.644093464406335,17.085548633985905,-2.0730384824683328,-0.2816342280357294,-0.21942383842101143,-0.9345780831118858
5.0,-26.73019572565103,17.052803287081847,-2.3555889455441226,-0.28020174825866917,-0.21731457412873725,-0.9355014605653461
5.0,-26.815242724537907,17.01988963589384,-2.6380870990718823,-0.27876564811946597,-0.21520283668832374,-0.9364186300968782
5.0,-26.899231103557074,16.986808005266333,-2.9205266697369825,-0.2773260611767123,-0.2130886404202785,-0.93732953380141
5.0,-26.98215754699112,16.953558721701665,-3.2029013855256347,-0.2758831212945407,-0.21097200008262898,-0.9382341145752481
5.0,-27.064018781046084,16.920142113356846,-3.4852049758642574,-0.274436962633715,-0.20885293088137313,-0.9391323161211693
5.0,-27.14481157398058,16.886558510040302,-3.7674311717588003,-0.2729877196426499,-0.20673144848083963,-0.9400240829534711
5.0,-27.22453273623351,16.852808243208642,-4.049573705933798,-0.27153552704835726,-0.20460756901395497,-0.9409093604029768
5.0,-27.303179120549864,16.818891645963383,-4.331626312971625,-0.2700805198473143,-0.2024813090924142,-0.9417880946220012
5.0,-27.380747622105083,16.78480905304763,-4.61358272945171,-0.2686228332962583,-0.20035268581675558,-0.94266023258927
5.0,-27.457235178627524,16.750560800842834,-4.895436694089434,-0.26716260290290406,-0.1982217167863362,-0.9435257221147944
5.0,-27.532638770519434,16.716147227365404,-5.177181947875418,-0.2656999644165843,-0.19608842010920666,-0.944384511844701
5.0,-27.60695542097611,16.681568672263424,-5.458812234214194,-0.2642350538188113,-0.19395281441188322,-0.9452365512660147
5.0,-27.680182196103438,16.646825476813273,-5.740321299063504,-0.26276800731376243,-0.19181491884901697,-0.9460817907113945
5.0,-27.75231620503374,16.611917983916253,-6.021702891072883,-0.26129896131868385,-0.1896747531129552,-0.9469201813638202
5.0,-27.823354600039842,16.576846538095236,-6.302950761722696,-0.2598280524542179,-0.18753233744319742,-0.9477516752612309
5.0,-27.89329457664754,16.541611485491234,-6.584058665462724,-0.25835541753464775,-0.18538769263574037,-0.9485762253011137
5.0,-27.962133373746322,16.506213173859994,-6.865020359850935,-0.256881193558063,-0.18324084005231248,-0.9493937852450381
5.0,-28.02986827369835,16.470651952568552,-7.1458296056921835,-0.2554055176964454,-0.18109180162949653,-0.950204309723144
5.0,-28.096496602445768,16.434928172591803,-7.426480167176576,-0.25392852728567117,-0.1789405998877366,-0.9510077542385694
5.0,-28.162015729616222,16.399042186509043,-7.7069658120181606,-0.25245035981543423,-0.17678725794023073,-0.951804075171831
5.0,-28.22642306862676,16.362994348500468,-7.987280311593142,-0.2509711529190854,-0.17463179950170432,-0.9525932297851432
5.0,-28.289716076785925,16.32678501434368,-8.267417441078265,-0.2494910443633908,-0.17247424889706553,-0.9533751762266857
5.0,-28.351892255394144,16.29041454141019,-8.547370979589147,-0.24801017203820835,-0.1703146310699397,-0.95414987353481
5.0,-28.412949149842326,16.253883288661882,-8.827134710318242,-0.24652867394608027,-0.1681529715910813,-0.9549172816421903
5.0,-28.47288434970884,16.21719161664747,-9.106702420673017,-0.24504668819174327,-0.16598929666666162,-0.955677361379911
5.0,-28.531695488854606,16.18033988749895,-9.386067902413844,-0.2435643529715573,-0.16382363314643195,-0.956430074481497
5.0,-28.58938024551656,16.143328464928008,-9.66522495179196,-0.24208180656284942,-0.1616560085317591,-0.9571753835868795
5.0,-28.645936342399285,16.10615771422244,-9.944167369687191,-0.2405991873131761,-0.15948645098353256,-0.9579132522462986
5.0,-28.701361546764907,16.068828002242554,-10.222888961745438,-0.2391166336295016,-0.15731498932994184,-0.9586436449241433
5.0,-28.75565367052128,16.03133969741753,-10.501383538516565,-0.23763428396729375,-0.15514165307412223,-0.9593665270027215
5.0,-28.808810570308285,15.993693169741812,-10.779644915591536,-0.23615227681953765,-0.15296647240166844,-0.9600818647859685
5.0,-28.860830147582575,15.955888790771418,-11.057666913739991,-0.2346707507056647,-0.15078947818801247,-0.9607896255030824
5.0,-28.911710348700286,15.917926933620318,-11.33544335904727,-0.23318984416040095,-0.14861070200566712,-0.9614897773120918
5.0,-28.961449164998218,15.879807972956707,-11.6129680830516,-0.23170969572253128,-0.14643017613133164,-0.9621822893033528
5.0,-29.010044632873047,15.841532284999342,-11.890234922881154,-0.23023044392358294,-0.14424793355285928,-0.9628671315029729
5.0,-29.057494833858936,15.803100247513806,-12.16723772139075,-0.22875222727642627,-0.1420640079760848,-0.9635442748761617
5.0,-29.10379789470317,15.7645122398088,-12.443970327298684,-0.2272751842637933,-0.13987843383151038,-0.9642136913305065
5.0,-29.148951987440217,15.725768642732382,-12.720426595323271,-0.22579945332671608,-0.13769124628085,-0.9648753537191714
5.0,-29.192955329463796,15.6868698386682,-12.996600386319402,-0.2243251728528838,-0.1355024812234291,-0.9655292358440191
5.0,-29.235806183597315,15.647816211531758,-13.27248556741484,-0.22285248116491863,-0.13331217530243908,-0.966175312458653
5.0,-29.277502858162425,15.608608146766594,-13.548076012146215,-0.22138151650857302,-0.1311203659110465,-0.9668135592713788
5.0,-29.318043707045796,15.569246031340468,-13.823365600595437,-0.21991241704084621,-0.1289270911983533,-0.9674439529480858
5.0,-29.357427129764154,15.529730253741576,-14.098348219525267,-0.21844532081802215,-0.12673239007520895,-0.9680664711150413
5.0,-29.395651571527402,15.490061203974678,-14.373017762515307,-0.21698036578363053,-0.12453630221987272,-0.968681092361605
5.0,-29.432715523300025,15.450239273557289,-14.64736813009742,-0.215517689756327,-0.1223388680835237,-0.9692877962428513
5.0,-29.46861752186066,15.410264855515784,-14.921393229891274,-0.21405743041770037,-0.12014012889561998,-0.9698865632821106
5.0,-29.503356149859883,15.370138344381534,-15.195086976739681,-0.2125997253000002,-0.11794012666910288,-0.9704773749734162
5.0,-29.53693003587616,15.329860136186998,-15.46844329284357,-0.21114471177379093,-0.11573890420544708,-0.9710602137838621
5.0,-29.56933785446994,15.289430628461833,-15.741456107897175,-0.2096925270355308,-0.11353650509955544,-0.9716350631558711
5.0,-29.600578326236043,15.248850220228956,-16.01411935922253,-0.20824330809507668,-0.11133297374449615,-0.9722019075093656
5.0,-29.63065021785413,15.208119312000617,-16.286426991904435,-0.20679719176311687,-0.10912835533608273,-0.9727607322438461
5.0,-29.659552342137417,15.16723830577444,-16.558372958924732,-0.205354314638531,-0.10692269587729472,-0.9733115237403724
5.0,-29.687283558079525,15.126207605029439,-16.829951221296568,-0.20391481309567966,-0.10471604218253847,-0.9738542693634464
5.0,-29.713842770899532,15.08502761472208,-17.101155748198572,-0.2024788232716244,-0.10250844188174744,-0.9743889574627971
5.0,-29.739228932085197,15.043698741282228,-17.37198051710873,-0.20104648105327783,-0.10029994342432,-0.974915577375062
5.0,-29.76344103943433,15.002221392609192,-17.642419513938233,-0.19961792206448783,-0.09809059608289511,-0.9754341194253686
5.0,-29.78647813709441,14.96059597806765,-17.91246673316486,-0.19819328165305297,-0.09588044995696354,-0.975944574928811
5.0,-29.808339315600254,14.918822908483644,-18.182116177966428,-0.19677269487767493,-0.09366955597631527,-0.976446936191821
5.0,-29.829023711909965,14.8769025961405,-18.45136186035404,-0.19535629649484543,-0.09145796590432079,-0.9769411965134325
5.0,-29.848530509439,14.834835454774785,-18.72019780130487,-0.1939442209456709,-0.08924573234104652,-0.9774273501864378
5.0,-29.866858938092395,14.79262189957219,-18.98861803089518,-0.1925366023426359,-0.0870329087262027,-0.9779053924984339
5.0,-29.884008274295173,14.75026234716348,-19.256616588432568,-0.1911335744563061,-0.0848195493419238,-0.9783753197327579
5.0,-29.899977841020895,14.707757215620319,-19.524187522588697,-0.18973527070197324,-0.08260570931537965,-0.9788371291693085
5.0,-29.91476700781842,14.665106924451198,-19.79132489153116,-0.18834182412624242,-0.08039144462121772,-0.979290819085255
5.0,-29.928375190836757,14.622311894597278,-20.058022763055643,-0.1869533673935641,-0.07817681208383474,-0.9797363887556292
5.0,-29.940801852848143,14.579372548428228,-20.32427521471749,-0.18557003277271228,-0.07596186937947799,-0.9801738384538013
5.0,-29.952046503269248,14.536289309738057,-20.590076333963278,-0.18419195212320966,-0.07374667503817432,-0.9806031694518367
5.0,-29.96210869818052,14.493062603740936,-20.85542021826222,-0.18281925688170217,-0.07153128844548776,-0.9810243840207314
5.0,-29.97098804034374,14.449692857066998,-21.12030097523704,-0.18145207804828498,-0.06931576984410383,-0.9814374854305306
5.0,-29.978684179217677,14.406180497758134,-21.384712722795033,-0.18009054617277975,-0.0671001803352405,-0.9818424779503182
5.0,-29.985196810971946,14.362525955263775,-21.648649589258508,-0.17873479134096795,-0.06488458187988563,-0.982239366848087
5.0,-29.990525678498997,14.318729660436626,-21.91210571349525,-0.17738494316077852,-0.06266903729985929,-0.9826281583904811
5.0,-29.994670571424265,14.274792045528427,-22.175075245048763,-0.17604113074843514,-0.06045361027870159,-0.9830088598424122
5.0,-29.99763132611448,14.23071354418571,-22.437552344268024,-0.17470348271456176,-0.058238365362384664,-0.9833814794665461
5.0,-29.999407825684113,14.186494591445475,-22.69953118243727,-0.17337212715025155,-0.05602336795984907,-0.983746026522662
5.0,-29.999999999999996,14.142135623730951,-22.96100594190538,-0.17204719161309823,-0.053808684343363444,-0.9841025112668784
5.0,-29.999407825684113,14.097637078847232,-23.221970816215133,-0.17072880311319372,-0.05159438164870764,-0.9844509449507479
