dt_ms,gx,gy,gz,ax,ay,az,pos_x_true,pos_y_true,pos_z_true
5.0,-7.076019703577054,24.87060282955826,36.986534482086114,-0.41050350882293113,-0.49151161320252756,-0.7694074653571411,0.018593255028750325,0.13506649461837078,0.05246905731917606
5.0,-7.312756164084413,24.861675701712073,36.66860705177493,-0.4104171321653863,-0.48971803415194404,-0.770597986404,0.018206686422743108,0.13510664422277693,0.05253293174121296
5.0,-7.549143303771861,24.852451670527618,36.349633719524185,-0.41030945931564605,-0.4879194880988392,-0.7717969493440108,0.017820338269671346,0.13514583116099857,0.05259655210851762
5.0,-7.785169830734234,24.842930846160197,36.02962358343858,-0.4101805337829581,-0.48611604347440485,-0.7730042051948796,0.017434216020312185,0.13518405493454996,0.05265991811341533
5.0,-8.020824470292288,24.833113342309492,35.70858577119571,-0.41003040100787375,-0.4843077668959655,-0.7742196045659563,0.017048325120529798,0.13522131505249524,0.052723029449461487
5.0,-8.256095965531397,24.822999276218194,35.38652943978561,-0.40985910834396333,-0.4824947231697659,-0.77544299768222,0.01666267101119796,0.13525761103145267,0.052785885811443084
5.0,-8.490973077839266,24.812588768670594,35.06346377524966,-0.4096667050472172,-0.4806769752963639,-0.7766742344025813,0.0162772591281229,0.13529294239559875,0.05284848689538022
5.0,-8.725444587442654,24.801881943991155,34.73939799241856,-0.40945324226190283,-0.4788545844767332,-0.7779131642405426,0.01589209490196632,0.13532730867667211,0.052910832398527514
5.0,-8.959499293943532,24.790878930043018,34.41434133464944,-0.40921877300500553,-0.4770276101178791,-0.7791596363845995,0.015507183758168147,0.13536070941397774,0.05297292201937562
5.0,-9.193126016853977,24.779579858226487,34.08830307356226,-0.40896335215632895,-0.4751961098402019,-0.7804134997166553,0.015122531116869797,0.1353931441543907,0.053034755457652655
5.0,-9.426313596130313,24.767984863477434,33.76129250877529,-0.4086870364421097,-0.4733601394839011,-0.7816746028328903,0.014738142392837208,0.13542461245235998,0.05309633241432569
5.0,-9.659050892706093,24.75609408426572,33.43331896764001,-0.4083898844230202,-0.47151975311847955,-0.7829427940619053,0.014354022995384241,0.13545511386991252,0.053157652591602114
5.0,-9.89132678902438,24.743907662593525,33.104391804974846,-0.40807195648022115,-0.4696750030479884,-0.7842179214849503,0.013970178328295769,0.1354846479766567,0.053218715692931184
5.0,-10.123130189568709,24.73142574399364,32.77452040279855,-0.40773331480307295,-0.46782593982286785,-0.7854998329539261,0.013586613789751125,0.13551321434978622,0.05327952142300537
5.0,-10.354450021393088,24.718648477527754,32.443714170062414,-0.4073740233759338,-0.4659726122474604,-0.7867883761098466,0.0132033347722477,0.13554081257408346,0.053340069487761835
5.0,-10.58527523465099,24.705576015784665,32.11198254238209,-0.4069941479639439,-0.46411506739088887,-0.7880833984022743,0.012820346662524514,0.13556744224192332,0.053400359594383814
5.0,-10.815594803123155,24.692208514878445,31.77933498176825,-0.40659375610122156,-0.46225335059534556,-0.789384747107314,0.012437654841485709,0.1355931029532766,0.053460391451302075
5.0,-11.045397724744348,24.678546134446588,31.445780976356858,-0.40617291707819225,-0.46038750548926743,-0.790692269344943,0.012055264684124427,0.13561779431571336,0.05352016476819629
5.0,-11.274673022128889,24.6645890376481,31.111330040138437,-0.4057317019278881,-0.4585175739963962,-0.7920058120979179,0.011673181559446503,0.1356415159444064,0.0535796792559965
5.0,-11.503409743094936,24.65033739116156,30.775991712686842,-0.4052701834147814,-0.4566435963501268,-0.7933252222280253,0.011291410830394736,0.1356642674621346,0.05363893462688441
5.0,-11.731596961187824,24.63579136518312,30.43977555888697,-0.40478843602000747,-0.4547656111011685,-0.7946503464960716,0.010909957853772485,0.1356860484992861,0.05369793059429489
5.0,-11.959223776201899,24.620951133424455,30.102691168662044,-0.40428653593144775,-0.4528836551352108,-0.7959810315761066,0.010528827980168054,0.13570685869386145,0.05375666687291729
5.0,-12.186279314701252,24.60581687311073,29.764748156700136,-0.40376456102953534,-0.4509977636818749,-0.7973171240751953,0.010148026553878685,0.1357266976914769,0.05381514317869683
5.0,-12.41275273053903,24.59038876497845,29.42595616217985,-0.4032225908767786,-0.44910797033109956,-0.7986584705475352,0.009767558912835204,0.13574556514536731,0.05387335922883602
5.0,-12.6386332053757,24.574666993273308,29.086324848495348,-0.40266070670293563,-0.44721430704463855,-0.8000049175147309,0.00938743038852608,0.13576346071638926,0.053931314741795966
5.0,-12.863909949195731,24.558651745748005,28.745863902980787,-0.4020789913958465,-0.4453168041720564,-0.8013563114788237,0.00900764630592206,0.13578038407302404,0.05398900943729778
5.0,-13.088572200823016,24.542343213659972,28.40458303663396,-0.4014775294885534,-0.4434154904642618,-0.8027124989409186,0.00862821198340074,0.13579633489138043,0.05404644303632389
5.0,-13.312609228434926,24.52574159176912,28.06249198383943,-0.40085640714710047,-0.441510393089644,-0.8040733264158765,0.008249132732671347,0.13581131285519757,0.054103615261119425
5.0,-13.536010330075019,24.508847078335492,27.719600502090675,-0.4002157121584846,-0.43960153764906834,-0.8054386404496093,0.00787041385869941,0.1358253176558478,0.054160525835193554
5.0,-13.758764834164149,24.49165987511691,27.37591837171193,-0.3995555339211438,-0.4376889481912479,-0.8068082876337327,0.007492060659631726,0.13583834899233918,0.05421717448332081
5.0,-13.980862100010327,24.47418018736655,27.03145539557912,-0.3988759634305371,-0.4357726472309898,-0.8081821146216521,0.007114078426721326,0.13585040657131847,0.054273560931542425
5.0,-14.202291518317002,24.4564082238305,26.686221398840388,-0.3981770932714691,-0.4338526557629191,-0.8095599681440335,0.006736472444252625,0.13586149010707332,0.05432968490716766
5.0,-14.423042511689733,24.43834419674528,26.34022622863574,-0.3974590176030137,-0.43192899328189477,-0.8109416950235779,0.006359247989466637,0.1358715993215351,0.05438554613877512
5.0,-14.643104535141644,24.419988321835284,25.993479753816153,-0.3967218321503698,-0.4300016777977051,-0.8123271421910586,0.005982410332486218,0.1358807339442813,0.054441144356214076
5.0,-14.862467076597039,24.40134081831021,25.645991864662165,-0.39596563419297476,-0.4280707258542184,-0.8137161566989796,0.005605964736241542,0.13588889371253773,0.054496479290605734
5.0,-15.081119657393536,24.382401908862448,25.29777247260171,-0.39519052255280995,-0.4261361525479357,-0.8151085857369802,0.005229916456395622,0.1358960783711812,0.05455155067434462
5.0,-15.299051832782643,24.363171819664434,24.948831509927523,-0.3943965975856765,-0.42419797154543776,-0.8165042766466717,0.004854270741270003,0.1359022876727415,0.054606358241099745
5.0,-15.516253192428737,24.343650780365902,24.599178929513695,-0.3935839611679963,-0.4222561951027797,-0.8179030769352762,0.004479032831770402,0.13590752137740383,0.05466090172581602
5.0,-15.732713360906263,24.323839024091207,24.248824704531852,-0.3927527166888742,-0.42031083408518605,-0.8193048342903776,0.0041042079613126696,0.13591177925301082,0.054715180864715475
5.0,-15.948421998195444,24.30373678743649,23.89777882816666,-0.39190296903776994,-0.418361897985932,-0.8207093965938731,0.003729801355748699,0.13591506107506476,0.054769195395298544
5.0,-16.163368800176134,24.283344310466862,23.54605131333098,-0.39103482459635325,-0.41640939494610196,-0.8221166119359248,0.0033558182332925927,0.13591736662672946,0.05482294505634531
5.0,-16.377543499120062,24.262661836713562,23.19365219237994,-0.3901483912250326,-0.41445333177637894,-0.823526328628436,0.0029822638044467885,0.1359186956988325,0.05487642958791682
5.0,-16.590935864181336,24.241689613171026,22.840591516824993,-0.38924377825762485,-0.41249371397431867,-0.8249383952192849,0.0026091432719284103,0.13591904808986677,0.0549296487313563
5.0,-16.803535701885156,24.220427890293927,22.486879357047158,-0.38832109648628543,-0.41053054574979037,-0.8263526605050651,0.0022364618305956764,0.13591842360599274,0.05498260222929043
5.0,-17.01533285661463,24.198876921994227,22.13252580200988,-0.3873804581567349,-0.40856383004131075,-0.8277689735447648,0.0018642246673745337,0.13591682206103992,0.05503528982563059
5.0,-17.226317211096067,24.1770369656381,21.777540958971095,-0.38642197695453967,-0.4065935685410713,-0.8291871836733058,0.001492436961185259,0.13591424327650872,0.05508771126557405
5.0,-17.43647868688216,24.154908282042868,21.42193495319504,-0.3854457679974105,-0.40461976171487213,-0.8306071405137971,0.0011211038828692148,0.13591068708157222,0.05513986629560528
5.0,-17.645807244833463,24.13249113547392,21.06571792766341,-0.3844519478265276,-0.4026424088243779,-0.8320286939909874,0.0007502305951158445,0.1359061533130776,0.05519175466349712
5.0,-17.854292885597854,24.109785793641503,20.708900042786134,-0.3834406343953908,-0.40066150795038197,-0.8334516943439537,0.0003798222523897443,0.1359006418155478,0.055243376118311996
5.0,-18.061925650088362,24.086792527697575,20.351491476111494,-0.38241194706124365,-0.39867705601309905,-0.834875992138792,9.88400085764063e-06,0.13589415244118305,0.055294730410403205
5.0,-18.26869561995873,24.063511612232528,19.99350242203579,-0.38136600657728,-0.3966890487978426,-0.8363014382810499,-0.0003595790216841449,0.1358866850498621,0.055345817291416
5.0,-18.47459291807732,24.03994332527193,19.634943091512618,-0.38030293508086216,-0.39469748097578133,-0.837727884027882,-0.0007285616858824451,0.13587823950914377,0.055396636514288944
5.0,-18.679607708998862,24.016087948273203,19.275823711761706,-0.379222856087989,-0.39270234612921184,-0.839155181000745,-0.0010970588708994645,0.13586881569426826,0.055447187833254946
5.0,-18.88373019943429,23.991945766122253,18.916154525977024,-0.37812589448096506,-0.39070363677212877,-0.8405831811978487,-0.001465065464485446,0.13585841348815825,0.05549747100384257
5.0,-19.0869506387186,23.96751706713008,18.555945793034745,-0.3770121765026024,-0.38870134437792186,-0.8420117370050835,-0.0018325763630506725,0.13584703278142019,0.055547485782877166
5.0,-19.289259319276585,23.942802143029315,18.19520778720058,-0.37588182974589285,-0.386695459400657,-0.8434407012089042,-0.0021995864717375413,0.13583467347234543,0.05559723192848205
5.0,-19.49064657708658,23.91780128897076,17.833950797836728,-0.3747349831455931,-0.3846859712992096,-0.8448699270086574,-0.0025660907044927654,0.1358213354669112,0.05564670920007968
5.0,-19.691102792142004,23.892514803519862,17.47218512910844,-0.37357176697123573,-0.38267286856486005,-0.8462992680258679,-0.0029320839841387504,0.1358070186787817,0.055695917358392806
5.0,-19.890618388911065,23.866942988653115,17.10992109969009,-0.37239231281613194,-0.38065613874078147,-0.8477285783197771,-0.0032975612424457263,0.13579172302930892,0.05574485616544566
5.0,-20.089183836794057,23.841086149754485,16.74716904247077,-0.3711967535913455,-0.3786357684527345,-0.8491577123950419,-0.003662517420203043,0.13577544844753367,0.055793525384565064
5.0,-20.28678965057861,23.81494459561177,16.383939304259634,-0.369985223516441,-0.37661174342924647,-0.8505865252158656,-0.004026947467290745,0.13575819487018628,0.055841924780381594
5.0,-20.483426390892852,23.788518638412874,16.02024224549087,-0.3687578581121931,-0.3745840485301468,-0.8520148722154277,-0.004390846342750631,0.13573996224168736,0.05589005411883074
5.0,-20.67908466465627,23.761808593742117,15.656088239927987,-0.36751479419022476,-0.3725526677700337,-0.8534426093094672,-0.004754209014857733,0.1357207505141485,0.055937913167154
5.0,-20.873755125528447,23.73481478057645,15.291487674368074,-0.366256169848291,-0.37051758434568055,-0.8548695929047275,-0.005117030461191069,0.135700559647373,0.05598550169390003
5.0,-21.0674284743555,23.707537521281633,14.926450948345451,-0.36498212445983425,-0.3684787806601181,-0.8562956799122435,-0.005479305668704603,0.13567938960885625,0.056032819468925764
5.0,-21.260095459614227,23.679977141608422,14.56098847383517,-0.363692798666927,-0.36643623834979977,-0.8577207277576455,-0.0058410296337980195,0.13565724037378646,0.0560798662633975
5.0,-21.451746877854166,23.652133970688634,14.195110674955862,-0.3623883343726175,-0.3643899383102765,-0.8591445943916052,-0.006202197362387271,0.13563411192504488,0.05612664184979204
5.0,-21.642373574137146,23.624008341031253,13.828827987672492,-0.3610688747326818,-0.36233986072311547,-0.8605671383016665,-0.006562803869975034,0.13561000425320638,0.056173146001897774
5.0,-21.831966442474656,23.59560058851843,13.462150859498744,-0.3597345641483322,-0.36028598508079906,-0.861988218522574,-0.00692284418172111,0.1355849173565396,0.056219378494815786
5.0,-22.020516426262713,23.56691105240151,13.095089749198987,-0.35838554825839775,-0.35822829021651315,-0.8634076946466778,-0.007282313332512371,0.13555885124100744,0.056265339104960906
5.0,-22.208014518714638,23.537940075296934,12.727655126489873,-0.35702197393124474,-0.35616675432596256,-0.8648254268359169,-0.007641206367033068,0.13553180592026698,0.05631102761006284
5.0,-22.394451763291237,23.508688003182176,12.359857471741824,-0.35564398925779167,-0.3541013549997525,-0.8662412758307961,-0.007999518339834533,0.1355037814156698,0.05635644378916723
5.0,-22.579819254128594,23.479155185391612,11.99170727568002,-0.35425174354345745,-0.3520320692467505,-0.8676551029624816,-0.008357244315404966,0.13547477775626207,0.05640158742263667
5.0,-22.76410813646354,23.449341974612327,11.623215039085297,-0.35284538730096465,-0.349958873521812,-0.8690667701620703,-0.00871437936823903,0.1354447949787845,0.056446458292151884
5.0,-22.94730960705664,23.419248726879946,11.254391272494459,-0.3514250722426935,-0.34788174375451536,-0.8704761399724633,-0.009070918582907248,0.13541383312767233,0.05649105618071263
5.0,-23.129414914612692,23.38887580157433,10.885246495900596,-0.34999095127275504,-0.34580065537449395,-0.8718830755573038,-0.009426857054125328,0.13538189225505515,0.05653538087263891
5.0,-23.31041536019881,23.3582235614153,10.515791238452936,-0.3485431784799931,-0.3437155833406021,-0.8732874407131104,-0.009782189886823358,0.1353489724207568,0.05657943215357187
5.0,-23.49030229765984,23.32729237245835,10.146036038156762,-0.34708190913068065,-0.34162650216812857,-0.8746890998774856,-0.010136912196214579,0.1353150736922952,0.05662320981047493
5.0,-23.669067134031515,23.2960826040902,9.775991441572467,-0.3456072996595498,-0.33953338595488125,-0.8760879181421221,-0.010491019107864532,0.135280196144882,0.05666671363163479
5.0,-23.84670132995088,23.264594629024447,9.405668003514986,-0.3441195076651701,-0.33743620841114685,-0.8774837612605909,-0.010844505757759495,0.1352443398614221,0.05670994340666241
5.0,-24.023196400064183,23.232828823297083,9.035076286752675,-0.34261869189890143,-0.3353349428865391,-0.8788764956601092,-0.011197367292375126,0.1352075049325135,0.05675289892649413
5.0,-24.19854391343222,23.200785566262017,8.664226861705991,-0.3411050122604126,-0.33322956239733204,-0.8802659884517294,-0.011549598868744848,0.13516969145644658,0.05679557998339255
5.0,-24.372735493933067,23.16846524058653,8.293130306146127,-0.33957862978844344,-0.3311200396557261,-0.8816521074394148,-0.011901195654527982,0.13513089953920376,0.056837986370947655
5.0,-24.54576282066224,23.135868232246718,7.921797204893097,-0.33803970665388944,-0.3290063470968123,-0.8830347211320186,-0.012252152828077846,0.1350911292944588,0.05688011788407771
5.0,-24.717617628330093,23.102994930522893,7.550238149513976,-0.33648840615188214,-0.32688845690652035,-0.884413698751752,-0.01260246557850972,0.1350503808435761,0.056921974319030344
5.0,-24.888291707656744,23.069845727994895,7.178463738020672,-0.3349248926946746,-0.32476634105109004,-0.8857889102456596,-0.012952129105768553,0.13500865431561007,0.05696355547338348
5.0,-25.057776905764086,23.03642102053746,6.80648457456791,-0.33334933180396653,-0.3226399713045421,-0.8871602262945548,-0.013301138620696403,0.1349659498473044,0.057004861146046304
5.0,-25.226065126565384,23.002721207315435,6.434311269150385,-0.3317618901020959,-0.3205093192752132,-0.8885275183247681,-0.013649489345100163,0.13492226758309103,0.057045891137260295
5.0,-25.39314833115191,22.968746690779046,6.061954437300379,-0.33016273530674156,-0.31837435643747475,-0.8898906585163017,-0.013997176511818532,0.13487760767508938,0.05708664524860013
5.0,-25.55901853817703,22.934497876659087,5.6894246997848885,-0.32855203622000095,-0.3162350541572618,-0.8912495198146738,-0.014344195364789307,0.13483197028310542,0.05712712328297469
5.0,-25.72366782423735,22.89997517396207,5.316732682302803,-0.32692996272376745,-0.31409138372110157,-0.8926039759399057,-0.014690541159116215,0.13478535557463053,0.05716732504462797
5.0,-25.88708832425133,22.86517899496534,4.9438890151816475,-0.3252966857694031,-0.31194331636508177,-0.8939539013972292,-0.015036209161135718,0.1347377637248405,0.05720725033914008
5.0,-26.049272231834937,22.83010975521216,4.570904333074494,-0.323652377371206,-0.3097908233023696,-0.8952991714868701,-0.015381194648483601,0.13468919491659434,0.05724689897342811
5.0,-26.210211799674536,22.794767873506725,4.197789274656533,-0.3219972105973166,-0.307633875751914,-0.896639662314436,-0.015725492910161527,0.1346396493404331,0.05728627075574715
5.0,-26.369899339896946,22.759153771909197,3.8245544823218793,-0.3203313595638982,-0.3054724449672604,-0.8979752508001443,-0.01606909924660299,0.13458912719457852,0.05732536549569116
5.0,-26.52832722443676,22.723267875730635,3.451210601879639,-0.3186549994224997,-0.30330650226373806,-0.8993058146908653,-0.016412008969739853,0.13453762868493188,0.05736418300419389
5.0,-26.685487885400654,22.687110613527928,3.0777682822505157,-0.31696830635775075,-0.30113601904770726,-0.9006312325676223,-0.016754217403067952,0.13448515402507236,0.05740272309352983
5.0,-26.84137381542895,22.650682417098665,2.7042381751629656,-0.315271457573484,-0.29896096684521484,-0.9019513838579373,-0.01709571988171303,0.13443170343625582,0.05744098557731509
5.0,-26.995977568054137,22.61398372147601,2.3306309348495113,-0.31356463128842493,-0.29678131732882085,-0.9032661488443342,-0.017436511752496213,0.13437727714741315,0.05747897027050833
5.0,-27.149291758056698,22.577014964923467,1.9569572177426577,-0.3118480067248905,-0.29459704234719447,-0.9045754086759712,-0.017776588373999536,0.1343218753951487,0.05751667698941159
5.0,-27.301309061817864,22.53977658892967,1.5832276821710676,-0.31012176410182096,-0.29240811395303257,-0.9058790453771045,-0.018115945116631102,0.13426549842373864,0.05755410555167125
5.0,-27.452022217669345,22.5022690382031,1.209452988055484,-0.30838608462470174,-0.2902145044308134,-0.9071769418586018,-0.018454577362690284,0.13420814648512933,0.05759125577627891
5.0,-27.601424026240387,22.464492760666786,0.8356437966048069,-0.3066411504787413,-0.28801618632623627,-0.9084689819272612,-0.018792480506432358,0.13414981983893556,0.05762812748357217
5.0,-27.749507350801505,22.42644820745295,0.4618107700117812,-0.3048871448167743,-0.285813132471108,-0.9097550502965386,-0.019129649954133607,0.13409051875243863,0.05766472049523565
5.0,-27.89626511760553,22.388135832897614,0.08796457114912858,-0.30312425175396523,-0.2836053160162349,-0.9110350325960784,-0.019466081124155505,0.13403024350058448,0.057701034634301714
5.0,-28.04169031622544,22.349556094535174,-0.28588413673480895,-0.3013526563544076,-0.2813927104553062,-0.9123088153827041,-0.019801769447009347,0.1339689943659819,0.05773706972515139
5.0,-28.185775999889273,22.310709453092947,-0.6597246903201242,-0.2995725446255652,-0.27917528965439414,-0.9135762861495036,-0.020136710365420314,0.1339067716389003,0.05777282559351526
5.0,-28.328515285811896,22.271596372485668,-1.0335464265194023,-0.2977841035066012,-0.27695302788070075,-0.9148373333372114,-0.020470899334391366,0.1338435756172679,0.05780830206647418
5.0,-28.469901355523888,22.232217319809926,-1.4073386827820522,-0.2959875208580601,-0.2747258998271523,-0.9160918463440533,-0.02080433182126744,0.13377940660666932,0.05784349897246025
5.0,-28.609927455197187,22.192572765338628,-1.7810907973983106,-0.2941829854549318,-0.27249388064493213,-0.9173397155351597,-0.021137003305798725,0.1337142649203436,0.057878416141257556
5.0,-28.74858689596775,22.152663182515333,-2.1547921098034077,-0.29237068697346114,-0.27025694596656286,-0.9185808322539788,-0.021468909280204316,0.13364815087918194,0.05791305340400304
5.0,-28.88587305425498,22.112489047948653,-2.5284319608815187,-0.29055081598351673,-0.2680150719358842,-0.9198150888318907,-0.021800045249235355,0.13358106481172527,0.05794741059318729
5.0,-29.021779372078257,22.072050841406508,-2.901999693270007,-0.2887235639360108,-0.2657682352341077,-0.921042378599108,-0.022130406730238358,0.13351300705416191,0.05798148754265535
5.0,-29.15629935737011,22.03134904581043,-3.275484651663164,-0.2868891231544454,-0.2635164131091978,-0.922262595893733,-0.022459989253217936,0.1334439779503253,0.05801528408760754
5.0,-29.2894265842864,21.990384147229783,-3.6488761831163705,-0.2850476868235429,-0.26125958339980604,-0.9234756360734541,-0.02278878836089961,0.13337397785169128,0.05804880006460025
5.0,-29.421154693513152,21.949156634875976,-4.022163637349711,-0.2831994489778795,-0.25899772456594444,-0.9246813955249303,-0.023116799608792246,0.13330300711737567,0.058082035311546744
5.0,-29.551477392570515,21.90766700109659,-4.395336367051964,-0.2813446044911923,-0.25673081571284484,-0.9258797716750685,-0.023444018565250555,0.13323106611413169,0.05811498966771786
5.0,-29.680388456113196,21.865915741369527,-4.7683837281841805,-0.2794833490658098,-0.25445883661883995,-0.9270706629999569,-0.02377044081153725,0.13315815521634708,0.058147662973742936
5.0,-29.807881726227915,21.82390335429706,-5.141295080283337,-0.27761587922037406,-0.2521817677638718,-0.9282539690367687,-0.024096061941884947,0.1330842748060416,0.058180055071610455
5.0,-29.93395111272749,21.78163034159993,-5.514059786765714,-0.2757423922791387,-0.24989959035351,-0.9294295903928684,-0.02442087756355783,0.13300942527286416,0.058212165804668835
5.0,-30.058590593441846,21.739097208111303,-5.8866672152304735,-0.2738630863586366,-0.24761228634498042,-0.9305974287573198,-0.024744883296913545,0.13293360701408988,0.05824399501762725
5.0,-30.18179421450564,21.696304461770765,-6.259106737762832,-0.2719781603577606,-0.24531983847684238,-0.9317573869104526,-0.025068074775464386,0.13285682043461725,0.05827554255655628
5.0,-30.303556090642616,21.653252613618257,-6.631367731237139,-0.2700878139440023,-0.24302223029113693,-0.93290936873448,-0.025390447645938608,0.13277906594696506,0.05830680826888876
5.0,-30.42387040544687,21.60994217778797,-7.003439577619945,-0.26819224754138954,-0.2407194461629487,-0.9340532792240288,-0.025711997568341322,0.13270034397126965,0.05833779200342045
5.0,-30.542731411660572,21.566373671502195,-7.37531166427292,-0.2662916623188308,-0.23841147132155907,-0.9351890244969474,-0.026032720216015444,0.13262065493528133,0.05836849361031076
5.0,-30.660133431448525,21.52254761506516,-7.746973384255471,-0.2643862601751471,-0.23609829188117,-0.9363165118036302,-0.026352611275702296,0.13253999927436158,0.05839891294108354
5.0,-30.776070856669474,21.478464531856805,-8.11841413662734,-0.26247624372811235,-0.23377989486315615,-0.9374356495387366,-0.026671666447602004,0.13245837743147978,0.058429049848627734
5.0,-30.890538149143865,21.43412494832656,-8.489623326750856,-0.2605618163004746,-0.23145626822131132,-0.938546347250717,-0.02698988144543373,0.1323757898572098,0.05845890418719811
5.0,-31.00352984091851,21.389529393987,-8.86059036659331,-0.2586431819054143,-0.22912740086870004,-0.9396485156526427,-0.0273072519964957,0.13229223700972678,0.05848847581241598
5.0,-31.115040534527733,21.34467840140758,-9.231304675028841,-0.2567205452341976,-0.22679328270003965,-0.940742066632802,-0.027623773841725142,0.13220771935480363,0.05851776458126988
5.0,-31.225064903251216,21.29957250620825,-9.601755678140323,-0.25479411164153287,-0.22445390461894968,-0.9418269132645156,-0.027939442735757786,0.13212223736580758,0.05854677035211627
5.0,-31.333597691368407,21.254212247053054,-9.971932809520734,-0.2528640871308239,-0.2221092585610709,-0.9429029698172051,-0.0282542544469873,0.13203579152369682,0.05857549298468022
5.0,-31.440633714409653,21.208598165643714,-10.341825510574896,-0.25093067834061167,-0.21975933751644536,-0.9439701517667266,-0.028568204757624692,0.1319483823170166,0.05860393234005609
5.0,-31.5461678594038,21.162730806713135,-10.71142323082041,-0.24899409252903895,-0.21740413555801166,-0.9450283758054405,-0.028881289463757193,0.1318600102418959,0.05863208828070819
5.0,-31.650195085122444,21.116610718018926,-11.08071542818863,-0.24705453755943976,-0.2150436478611825,-0.9460775598527088,-0.0291935043754071,0.1317706758020435,0.05865996067047147
5.0,-31.75271042232076,21.07023845033684,-11.44969156932541,-0.24511222188443596,-0.2126778707290657,-0.9471176230658958,-0.02950484531659049,0.1316803795087443,0.058687549374552124
5.0,-31.853708973974843,21.023614557454227,-11.8183411298914,-0.2431673545311308,-0.21030680161656193,-0.9481484858495525,-0.02981530812537551,0.1315891218808556,0.058714854259528326
5.0,-31.953185915515682,20.976739596163373,-12.186653594862436,-0.24122014508432751,-0.2079304391514879,-0.9491700698673102,-0.030124888653940765,0.13149690344480294,0.05874187519335079
5.0,-32.051136495059566,20.929614126254872,-12.554618458829326,-0.23927080367224907,-0.2055487831595304,-0.9501822980504993,-0.030433582768633106,0.13140372473457643,0.05876861204534348
5.0,-32.14755603363516,20.882238710510965,-12.9222252262976,-0.2373195409474114,-0.20316183468492816,-0.9511850946101819,-0.0307413863500257,0.13130958629172654,0.05879506468620419
5.0,-32.24243992540687,20.834613914698792,-13.289463411986619,-0.2353665680736621,-0.20076959601506178,-0.9521783850460623,-0.031048295292975293,0.13121448866536017,0.05882123298800518
5.0,-32.33578363789503,20.786740307563633,-13.656322541129015,-0.23341209670534976,-0.1983720706992761,-0.9531620961575582,-0.031354305506679954,0.13111843241213644,0.05884711682419382
5.0,-32.42758271219227,20.738618460822142,-14.022792149769227,-0.23145633897382006,-0.1959692635745498,-0.9541361560536642,-0.031659412914736,0.13102141809626255,0.0588727160695932
5.0,-32.51783276317663,20.690248949155468,-14.388861785062051,-0.22949950746786216,-0.1935611807837142,-0.9551004941634228,-0.03196361345519506,0.13092344628948946,0.058898030600402676
5.0,-32.6065294797209,20.641632350202475,-14.754521005570671,-0.22754181521628075,-0.19114782979902464,-0.9560550412456545,-0.03226690308062081,0.13082451757110766,0.058923060294198554
5.0,-32.69366862489869,20.592769244552752,-15.11975938156465,-0.22558347567103806,-0.18872921944157406,-0.9569997293995548,-0.032569277758145505,0.13072463252794272,0.058947805029934616
5.0,-32.77924603618673,20.543660215739756,-15.484566495317312,-0.2236247026872646,-0.18630535990334707,-0.9579344920743657,-0.03287073346952635,0.130623791754351,0.058972264687942755
5.0,-32.86325762566374,20.494305850233786,-15.848931941402947,-0.22166571050675152,-0.183876262766176,-0.958859264079814,-0.03317126621120159,0.13052199585221494,0.0589964391499335
5.0,-32.94569938020574,20.44470673743501,-16.212845326993502,-0.2197067137378851,-0.18144194102343267,-0.9597739815953568,-0.03347087199434634,0.13041924543093872,0.059020328298996644
5.0,-33.026567361677664,20.39486346966643,-16.576296272155098,-0.21774792733627418,-0.1790024090983417,-0.9606785821810955,-0.03376954684492841,0.1303155411074435,0.05904393201960178
5.0,-33.10585770712157,20.344776642166778,-16.939274410144122,-0.21578956658676463,-0.17655768286481296,-0.961573004786832,-0.03406728680376367,0.13021088350616286,0.05906725019759884
5.0,-33.18356662894112,20.29444685308344,-17.301769387702915,-0.2138318470823213,-0.17410777966578542,-0.9624571897621147,-0.034364087926571384,0.13010527325903806,0.059090282720218684
5.0,-33.25969041508251,20.243874703465305,-17.663770865354923,-0.21187498470604296,-0.17165271833174273,-0.9633310788657754,-0.034659946284029165,0.12999871100551308,0.05911302947607365
5.0,-33.33422542921181,20.193060797255576,-18.025268517699853,-0.20991919560807787,-0.16919251920120085,-0.9641946152762929,-0.034954857961827866,0.12989119739253,0.05913549035515805
5.0,-33.40716811088865,20.142005741284553,-18.38625203370801,-0.20796469618815533,-0.16672720413683279,-0.9650477436002507,-0.03524881906072608,0.129782733074524,0.05915766524884872
5.0,-33.47851497573632,20.090710145262413,-18.74671111701451,-0.20601170307280464,-0.1642567965433908,-0.9658904098828023,-0.03554182569660467,0.12967331871341833,0.05917955404990557
5.0,-33.54826261560816,20.039174621771913,-19.106635486212795,-0.20406043309525218,-0.16178132138817639,-0.9667225616163246,-0.03583387400052072,0.1295629549786194,0.05920115665247209
5.0,-33.61640769875043,19.987399786261065,-19.466014875148144,-0.20211110327341691,-0.15930080521357112,-0.96754414775077,-0.0361249601187617,0.1294516425470115,0.05922247295207582
5.0,-33.68294696996144,19.93538625703579,-19.824839033210228,-0.20016393078878159,-0.1568152761587716,-0.968355118701354,-0.03641508021289905,0.12933938210295196,0.05924350284562893
5.0,-33.74787725074702,19.88313465525256,-20.18309772562571,-0.19821913296510477,-0.15432476397220324,-0.9691554263593095,-0.036704230459841655,0.12922617433826555,0.059264246231428654
